goodroadv,transport,pro3,tapwater,roadv,rm2c7d,rm2c7e,rm2c7g,animal_s,agrvisit,plant_s,agrext,irrigation,rm2c7c,pro5,pro4,rm2c7b,useschool,kgarten,v_prischool,broadcast,post,vpost,rm2c7a,rm2c7f,market,nonfarm,vmarket1,vmarket2,vmarket3,treatment,id_district,lnarea,lnpopden,city,reg8,rnongnghiep,rcongnghiep,rdichvu,year,tinh,post_treat
0,1,1,1,0,0,0,0.03515195847,1,0.04,1,0,0,0.002545136493,1,1,0.001272568246,0,1,1,1,1,0,0.01391431689,0,1,1,0,0,0,0,86d857,2.765690088,5.146733284,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,1,1,0,0.0050385301,0,1,0.15,1,0,1,0.007524629589,0,0,0.03459778056,1,1,1,0,1,1,0.04327208176,0,1,0,1,0,1,0,86d862,2.851861954,5.271992207,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,0,1,0,0,0,1,0.36,1,0,1,0.0004437869939,0,0,0.00110946747,0,0,0,1,1,0,0.009361233562,0.0005506607704,1,1,0,0,0,0,86d857,2.660958529,5.536580086,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,1,1,0.001855287584,0.01743970253,0,1,0.05,1,1,1,0.01419294998,0,0,0.01372912806,1,0,0,1,1,0,0.0519480519,0,0,1,0,0,0,0,86d860,2.460443258,5.438710213,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,0,1,0,0,0.00661157025,1,0.24,1,0,1,0.0008594018291,0,0,0.002234444721,1,0,1,1,0,1,0.02809917368,0.002066115616,1,1,1,0,0,0,86d857,2.472327948,5.319194794,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,0,1,0,0.05845050886,0,1,0.04,1,1,1,0.02263243496,0,0,0.004597213585,0,0,1,1,1,0,0.09374138713,0,1,1,0,0,0,0,86d860,3.228826046,4.967335224,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
0,1,1,1,0,0,0,0,1,0.12,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,86d857,2.494857073,5.069900036,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,0,0,1,0,0,0,1,0.12,1,0,1,0,0,0,0.008848527446,0,0,1,1,1,1,0.007903056219,0,1,1,1,0,0,0,86d862,2.998229027,4.550326824,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
0,1,0,1,0,0,0.03862359375,0,1,0.15,1,0,1,0.001899984782,0,0,0,0,0,1,1,1,0,0.1853932589,0,1,1,0,0,0,0,86d862,3.076851368,4.877521038,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,0,1,0,0.01184600219,0,1,0.04,1,0,1,0.01258669421,0,0,0.01425635722,0,1,1,1,1,0,0.0402270481,0.003948667552,1,1,1,0,0,0,86d861,2.613739491,5.693226337,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,0,0,1,0,0.0664819926,0,1,0.1,1,0,1,0.007211538497,1,1,0.03557692468,0,0,1,1,1,1,0.1337554455,0,1,1,0,0,0,0,86d859,2.761906862,5.072881222,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,0,1,0.008860759437,0.01329113916,0,1,0.04,1,1,0,0.00437530363,0,0,0.01280181482,1,0,1,1,1,0,0.04556962103,0,0,1,0,0,0,0,86d860,2.558002234,4.80717802,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,1,1,0.004610419739,0.01844167896,0,1,0.03,1,1,0,0.009048723616,0,0,0.007308584638,0,1,0,1,1,0,0.03457814828,0,1,1,1,0,0,0,86d860,2.663749933,5.018271446,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
0,0,1,0,0,0.0007590132882,0,0,1,0.09,1,0,1,0.001001000986,0,0,0.004914004821,0,0,0,1,1,0,0.327893734,0,1,1,1,0,0,0,86d858,3.035433531,4.841204643,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
0,1,1,0,0,0,0.008742433973,0,1,0.06,1,0,0,0.03764818981,0,0,0.01345722564,1,0,1,1,1,0,0.06792198867,0,0,1,0,0,0,0,86d860,3.264231443,4.733431816,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
0,1,0,1,0,0,0,0,1,0.13,1,0,1,0,0,0,0,0,0,1,1,1,0,0.03094777651,0,0,1,0,0,0,0,86d857,2.556451797,5.483350277,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,0,0,1,0.006483790465,0.01346633397,0,1,0.05,1,0,1,0.01470024325,0,1,0.009714943357,1,1,1,1,1,0,0.0418952629,0,1,1,0,0,0,0,86d863,2.890371799,4.713027477,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
0,1,0,1,0,0,0,0.02781577781,1,0.12,1,1,1,0.00268302043,0,0,0.003066309029,0,1,0,0,1,0,0.0209758319,0.0004559963418,1,1,0,0,0,0,86d857,2.48823452,5.204791069,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
0,1,1,0,1,0,0.1715347916,0,1,0.12,1,0,1,0.002948113251,0,0,0.001415094361,0,0,1,1,1,0,0.3106744587,0,0,1,0,0,0,0,86d859,2.499795198,5.040826321,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
0,1,1,0,0,0.07883165777,0.02826633118,0,1,0.13,1,0,1,0.009563277476,1,1,0.0597704798,0,1,0,1,1,0,0.07537688315,0.003768844297,1,1,0,0,0,0,86d862,2.951780319,5.114113331,0,8,1.418007255,1.330144048,1.608424187,2010,86,1
1,1,1,0,1,0.04686584696,0.02343292348,0,1,0.2,0,0,1,0.07902015001,0,0,0.03766627237,0,0,1,1,1,0,0.2237844169,0.006444053724,1,0,1,0,0,0,87d874,3.427514553,4.014977932,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,0,1,0.02392344549,0.05821371451,0.0877192989,1,0.09,1,0,1,0.004264392424,1,0,0.004845900461,0,1,0,1,1,1,0.5382775068,0,0,0,0,0,0,0,87d871,3.943715572,3.190378189,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,1,1,0,0,0.0115830116,1,0.02,1,0,1,0.1421191543,0,0,0.007232235279,0,1,1,1,1,0,0.1838803142,0,1,1,0,0,0,0,87d872,4.035125256,3.601144314,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0.02775208093,0.03700277582,0,1,0.48,1,0,1,0.004406984895,0,0,0.003856112016,0,1,0,1,1,0,0.04933703318,0,1,1,0,0,0,0,87d877,2.740194559,5.344059467,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0.006085192785,0,1,0.06,1,0,1,0.007246376947,0,0,0.01449275389,0,1,1,1,1,0,0.220588237,0,1,1,0,0,0,0,87d875,3.44073844,4.839212418,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0,0,1,0.05,0,0,1,0,0,0,0,0,1,0,1,1,1,0.06061775982,0,0,1,0,0,0,0,87d876,2.88759017,4.971823215,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,0,1,0,0.04772953317,0,0,1,0.06,0,0,1,0.001386283897,1,0,0.001630922314,0,1,0,1,1,0,0.08286377043,0.00132582034,1,0,0,0,0,0,87d872,3.889163733,4.12285471,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0.001215805416,0,1,0.07,0,0,0,0.01399491075,0,0,0.007294317242,0,1,1,1,1,0,0.1069908813,0,1,1,1,0,0,0,87d869,3.71649456,4.382148266,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0,0,1,0.06,0,0,1,0.02049326897,1,0,0.01679971442,1,1,1,1,1,0,0.06223237142,0,1,1,0,0,0,0,87d872,4.157945156,4.00342989,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,1,1,0,0,0,1,0.04,1,0,1,0,0,1,0,0,1,1,1,1,0,0.4300054312,0,1,1,0,0,0,0,87d876,2.976039648,5.236257553,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,0,1,0,0,0,1,0.08,0,0,0,0.02282505669,0,1,0.002552322578,0,1,1,1,1,0,0.07287971675,0,1,1,1,0,0,0,87d866,2.418588638,5.620891094,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,0,1,0.03649373725,0.002146690618,0,1,0.24,1,0,1,0.00657554483,0,0,0.015884744,1,1,1,1,1,1,0.1148479432,0,1,1,1,0,0,0,87d873,3.018471718,4.917115688,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,1,1,0,0.2127659619,0,1,0.08,0,0,1,0.09483666718,1,1,0.00526870368,0,0,1,1,1,1,0.1991489381,0,0,1,0,0,0,0,87d868,2.949688435,4.119335175,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0,0,1,0.04,0,0,1,0,0,0,0,1,1,0,1,1,0,0.2987372875,0,1,1,0,0,0,0,87d876,2.979602814,5.105884075,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,1,1,0,0,0,1,0.04,0,0,1,0.01805364527,1,0,0.01298143063,0,0,1,1,1,0,0.02210314758,0,1,0,0,0,0,0,87d869,3.947003841,4.054686069,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0.0218818374,0,1,0.1,0,0,1,0.005761011038,0,0,0.01115034334,0,0,1,1,1,0,0.1535375565,0,0,0,0,0,0,0,87d868,3.879912853,4.036530018,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,0,1,1,1,0.02534504421,0.003764115507,0,1,0.02,0,0,1,0.002655465389,0,0,0.003138277214,0,1,1,1,1,0,0.01756587252,0,1,1,0,0,0,0,87d875,2.66653347,5.623758793,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,0,1,0,1,0,0.03950617462,0,1,0.04,1,0,1,0.007660299074,0,0,0.01040287502,0,1,1,1,1,0,0.04624018073,0,1,0,1,0,0,0,87d870,2.756840467,5.644941807,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0.01925970428,0,1,0.03,1,0,1,0.01084363461,1,0,0.003036217764,0,0,1,1,1,1,0.009629852138,0,1,1,0,0,0,0,87d866,2.364620447,5.744002819,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,0,0,0,0,0,0,1,0.04,0,0,1,0,0,0,0.03395124525,0,1,0,1,1,0,0.1586333066,0,0,1,0,0,0,0,87d877,3.439776897,4.655211926,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,0,1,0,0,0,1,0.04,0,0,1,0,0,1,0,0,1,1,1,1,0,0.1671907753,0,1,0,1,0,0,0,87d875,3.06665659,5.180301666,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,0,0,1,1,0,0,0,1,0.04,0,0,0,0,0,0,0.005882785656,0,1,1,1,1,0,0.4120667577,0.004813863896,1,1,0,0,0,0,87d866,2.766947746,5.277357578,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,0,1,0,0,0,1,0.08,1,0,1,0.009597267956,0,0,0.011834668,1,0,1,1,1,1,0.03428295627,0,1,0,1,0,0,0,87d870,2.883123398,5.445810795,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0,0,1,0.15,0,0,1,0,1,0,0,1,1,0,1,1,0,0.03679613397,0,1,1,0,0,0,0,87d876,3.18635273,5.404276848,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,1,1,1,0.003054511268,0,0,1,0.04,0,0,1,0.0006175698363,0,0,0.003087849356,0,1,0,0,1,1,0.01856203005,0.009398495778,1,1,1,0,0,0,87d875,2.87751174,5.478573322,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,1,0,1,0,0,0,1,0.1,0,0,0,0.0112324357,1,1,0.001655777334,0,1,0,1,1,0,0.02545297705,0,1,1,0,0,0,0,87d873,3.448081017,4.993526459,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,0,0,0,1,0.02375296876,0.07974211127,0.05938242376,1,0.12,0,0,0,0.004730775952,0,0,0.006709100213,0,0,1,1,1,0,0.05055989325,0.01696640626,1,1,1,0,0,0,87d875,2.862772226,5.125770569,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,0,0,0,0,0,0,1,0.07,1,0,0,0.01065422222,0,0,0.01223914791,0,1,1,1,1,0,0.2300506085,0,1,0,1,0,0,0,87d873,3.338967323,4.512304783,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,0,1,0,0.01178294607,0,1,0.4,1,0,1,0.08598020673,0,1,0.008273009211,0,1,1,1,1,1,0.0889922455,0,1,1,1,0,0,0,87d872,3.756304502,4.322383881,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,0,1,0,0,0,1,0.15,1,0,1,0.009471624158,0,0,0.004305283539,0,1,0,1,1,1,0.02007772028,0,1,0,0,0,0,0,87d871,4.153085232,3.882193804,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,0,1,1,1,0,0.004324324429,0.8814414144,1,0.06,1,1,1,0,0,0,0.005314101465,0,0,1,1,1,0,0.3524324298,0,1,0,0,0,0,0,87d874,2.67621541,5.25219059,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,0,1,0,0,0,1,0.1,1,0,1,0.0495672226,1,0,0.007472445257,0,1,1,1,1,0,0.04909692332,0,1,1,1,0,0,0,87d871,2.781919956,5.494729042,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,0,0,0,1,0.04313157126,0,0,1,0.12,0,0,1,0.00513522746,0,0,0.004108182155,0,1,1,1,1,0,0.03841971606,0,1,1,0,0,0,0,87d874,2.787477255,5.135146141,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,0,1,0,0,0,1,0.07,0,0,1,0.05737224966,0,0,0.009199632332,1,0,1,1,1,0,0.05961972103,0,0,0,0,0,0,0,87d869,3.525772095,4.514352322,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,1,0,0,0,0,0,1,0.04,1,0,1,0.000714540889,0,1,0.01257591974,1,0,1,1,0,0,0.06898930669,0.00172473269,1,1,0,0,0,0,87d875,3.067587614,4.904533386,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,0,1,0.006148548797,0.004918839317,0.0221347753,1,0.4,0,0,1,0.0308576785,0,0,0.007626422681,0,1,1,1,0,0,0.02533202246,0.01008362044,1,0,1,0,0,0,87d874,3.098740101,5.211675167,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,0,1,0,0,0,1,0.08,0,0,0,0.02124430984,0,1,0.03338391334,1,1,1,1,1,0,0.03799392283,0.0119409468,1,1,1,0,0,0,87d870,2.937043428,5.498071671,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,1,0,0,0.20510602,0.01298139337,0,1,0.12,0,0,0,0.00461538462,0,1,0.02623481862,0,0,1,0,0,0,0.5482475162,0,1,1,1,0,0,0,87d877,2.777576208,4.967859268,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,1,0,0,0,0.01561280247,0.005464480724,1,0.08,1,0,1,0,0,0,0,1,1,1,1,1,0,0.05386416987,0,1,0,0,0,0,0,87d873,3.096029997,4.752513409,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,0,1,0,0,0,0,1,0.3,1,0,1,0.001217413228,0,0,0,1,1,0,1,1,0,0.4680801928,0.003457017709,1,1,0,0,0,0,87d877,3.241028547,5.134370327,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
0,1,1,0,0,0,0,0,1,0.07,0,0,1,0.03608905151,0,0,0.004395916127,0,1,1,1,0,0,0.0948356837,0,1,1,0,0,0,0,87d873,4.190714836,3.878627539,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,1,1,0,0,0,1,0.05,0,1,0,0.04753656685,0,0,0.007120862138,1,1,0,1,1,0,0.03833605349,0.002990755951,1,1,0,0,0,0,87d870,3.168424368,5.041699886,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,0,1,0,0,0,1,0.06,0,0,1,0.01664284244,1,0,0.008372472599,0,1,1,1,1,0,0.2998212576,0,1,1,1,0,0,0,87d873,2.152924299,5.560413837,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,1,1,0,0,0,1,0.12,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,87d874,3.172622442,4.696779251,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0.04511834309,0,1,0.09,0,0,1,0.0003737270017,0,0,0.006353358738,0,1,1,1,1,0,0.3635354936,0,1,1,0,0,0,0,87d877,3.00963521,4.892852306,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,0,0,1,0.04656368867,0.001343183336,0,1,0.12,1,0,1,0.002187767532,0,0,0.004042613786,0,1,1,1,1,0,0.02663980238,0,1,0,1,0,0,0,87d873,3.325036049,5.079436302,0,8,1.345890045,1.414841413,1.5565207,2010,87,1
1,1,1,1,1,0,0.008845739067,0,1,0.26,0,0,1,0.00488096429,0,1,0.0005976691027,1,0,0,1,1,1,0.01553398091,0,1,1,1,0,0,0,89d893,3.13418889,5.307202339,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,0,1,0,0.03161162883,0,1,0.2,1,1,1,0.1082683504,1,1,0.03009602427,1,0,0,1,1,0,0.04007902741,0,1,1,1,0,0,0,89d891,3.484005451,4.688723564,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,0,1,0,0.01635514013,0,1,0.36,1,0,1,0.01942888834,0,0,0.0111318538,0,0,0,1,1,0,0.02862149477,0,1,0,0,0,0,0,89d892,3.609024286,4.529540539,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0.002937473822,0.0004196391092,0,1,0.04,1,0,1,0.005390561651,0,1,0.004831163678,1,0,0,1,1,1,0.01195971482,0,1,1,1,0,0,0,89d893,3.10234189,5.366920471,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,1,1,1,0,0.185240224,0.05943536386,0,1,0.48,1,0,0,0.004970902111,0,1,0.004364694469,0,0,1,1,1,0,0.01386825182,0,0,0,0,0,0,0,89d888,3.077772856,4.532584667,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,1,0,1,0,0,0.01032258105,0,1,0.3,0,0,1,0.0902196914,0,0,0.006022080779,1,1,1,1,0,0,0.01600000076,0,0,1,0,0,0,0,89d889,3.239854336,5.022446632,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,1,1,0.03585905954,0.002806361066,0,1,0.06,0,0,1,0.01137757953,0,1,0.0008551775245,1,0,0,1,0,0,0.004989086185,0,1,1,1,0,0,0,89d893,3.357593775,5.408644676,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,1,1,0,0,0.02446126938,0.005241700448,0,1,0.03,1,0,1,0.001682439586,0,1,0.002243252704,1,0,0,1,1,0,0.009900989942,0,1,1,0,0,0,0,89d893,2.791165113,5.350316048,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,1,1,0,0.05564387888,0,1,0.15,1,0,0,0.003420918481,0,0,0.01965208538,0,0,1,1,1,1,0.09856915474,0.005564387888,1,1,1,0,0,0,89d888,3.126760483,5.109130383,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0,0.03038897924,0,1,0.08,0,0,1,0.002686108928,0,0,0.0007674596854,0,0,0,1,0,0,0.3063209057,0,0,1,0,0,0,0,89d894,3.44009757,4.371065617,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,0,1,0,0.04449267313,0,1,0.18,1,0,0,0.1743034422,0,0,0.04331176728,0,0,1,1,1,0,0.04286489263,0,0,1,0,0,0,0,89d891,3.483698606,4.035451412,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0.07704092562,0.00787918549,0,1,0.38,1,0,0,0.02516482957,0,1,0.005989229307,1,1,1,1,1,0,0.01904136501,0,1,0,1,0,0,0,89d883,3.05776763,5.369281769,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,1,1,0,0.01791299321,0,1,0.1,1,0,1,0,1,0,0,0,0,1,1,1,1,0.2539095879,0,1,0,1,0,0,0,89d886,2.528125763,5.637238026,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,1,1,0,0.01788671687,0,1,0.26,1,0,0,0.02776130103,1,0,0.02008937486,0,0,1,1,0,0,0.01987413131,0.003477972932,0,1,0,0,0,0,89d889,3.097837448,5.607990742,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,1,1,0,0.1180327833,0,1,0.36,1,0,1,0.001196392463,0,1,0.004049328156,0,0,1,1,1,1,0.05614754185,0,1,1,0,0,0,0,89d887,2.416806221,5.382946968,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0.001582278521,0.001582278521,0,1,0.05,1,0,1,0.09149599075,0,0,0.009683882818,0,0,1,1,1,0,0.09968354553,0,1,0,0,0,0,0,89d890,3.190476418,4.357025623,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,1,1,0,0.01264862157,0,1,0.1,1,0,1,0.01251975168,0,0,0.01002795715,0,0,1,1,1,0,0.01011889707,0.005059448536,1,1,0,0,0,0,89d889,2.742129564,5.540100574,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,1,1,0.008489564992,0.0113194203,0,1,0.05,1,0,1,0.003913112916,1,0,0.003114518477,0,0,1,1,1,1,0.0113194203,0,0,0,0,0,0,0,89d886,2.562638998,5.38433218,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,1,1,0,1,0,0.06451612711,0.004301075358,1,0.3,1,0,0,0.01023657899,0,0,0.02502274886,0,1,1,1,1,0,0.04301075265,0.01720430143,1,1,0,0,0,0,89d888,2.764430523,4.476219177,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,1,1,0,0,0.0147180194,0.0008253094857,0,1,0.06,1,0,1,0.01991918869,0,1,0.000673424569,1,0,1,1,1,0,0.005639615003,0,1,1,0,0,0,0,89d893,3.230409145,5.661102295,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0,0.01280643977,0,1,0.06,1,0,1,0.0004279356508,0,0,0.0005135227693,0,0,0,1,1,0,0.01756311767,0,1,0,0,0,0,0,89d894,3.602504253,4.310650826,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,1,1,0.02897657268,0.0124845868,0,1,0.05,1,0,1,0.001550731016,0,1,0.004652193282,0,0,0,1,1,0,0.01263871789,0,1,1,0,0,0,0,89d893,3.418054581,5.359654903,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,1,1,0,0.1247874871,0,1,0.1,1,0,1,0.002994254231,0,0,0.01472849399,0,1,1,1,0,0,0.01462087687,0,1,0,0,0,0,0,89d889,4.285102844,3.701402187,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0.002479152521,0.01690331288,0,1,0.15,0,0,1,0.009977226146,0,0,0.00574774947,0,0,1,1,0,0,0.003831417533,0,1,1,0,0,0,0,89d893,3.470723391,4.927010059,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0,0,0,1,0.1,1,0,1,0.002797420137,1,0,0.002719714073,0,0,1,1,1,1,0.01877934299,0,1,1,1,0,1,0,89d890,3.979120731,4.154759884,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,0,1,1,0,0.002179915784,0.02543235011,0.002179915784,1,0.18,1,0,1,0.001528844237,0,0,0.008799348027,0,1,1,1,1,0,0.01729399711,0.01293416694,1,1,0,0,0,0,89d889,3.349202156,5.487317085,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0.01795822755,0.007222330663,0,1,0.04,1,0,1,0.0468907319,0,1,0.00292467745,0,0,1,1,1,0,0.01346867066,0,1,1,1,0,0,0,89d893,3.122805357,5.418690205,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,1,1,0.0004370629322,0.06555943936,0,1,0.04,1,0,1,0.01355748344,0,0,0.005242227111,0,0,0,1,1,0,0.05463286862,0,0,1,0,0,0,0,89d894,3.379633188,4.355800152,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,1,1,1,0,0.0001961168891,0.003726220923,0,1,0.3,1,0,1,0.004606071394,0,0,0.006580101792,1,0,0,1,1,0,0.009413610213,0,1,1,0,0,0,0,89d889,3.672241926,4.864557743,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,1,1,1,1,0,0.0187374521,0,1,0.03,1,0,1,0,1,0,0.0006116207805,0,0,1,1,1,0,0.005130493082,0,0,0,0,0,0,0,89d886,2.758743286,5.64930439,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,1,1,0,0.009930486791,0,1,0.24,1,0,0,0.03658372536,0,0,0.006993947551,1,0,1,1,1,0,0.03773584962,0,1,0,0,0,0,0,89d892,3.103689432,5.420479298,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,0,1,0,0.02552490681,0.7538081408,1,0.25,1,0,1,0,0,0,0.02970204875,0,1,0,1,0,0,0.1939069629,0.004116920754,1,1,0,0,0,0,89d890,3.210036993,4.585197926,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,0,1,0,0.01685592532,0,1,0.36,1,0,1,0.02324274369,0,0,0.008711011149,1,0,1,1,0,0,0.02519517392,0,1,0,1,0,0,0,89d892,3.624341011,5.012588978,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,1,1,0,0.007235889789,0,1,0.04,1,0,1,0.002767669503,0,0,0.003126441501,0,0,1,1,1,0,0.01777961478,0,1,1,1,0,0,0,89d893,3.293612242,5.190437794,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,1,1,0,0.01100791153,0,1,0.02,1,0,1,0,1,0,0,0,0,1,1,1,0,0.005503955763,0,1,0,0,0,0,0,89d886,1.840549707,6.134327412,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
0,1,1,1,1,0,0.07936508209,0.2766439915,1,0.24,1,0,1,0.2395978123,1,0,0.01861161552,0,0,0,1,1,0,0.03129251674,0,1,1,0,0,0,0,89d889,3.869741678,3.828741074,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,1,1,0,0,0,1,0.48,1,0,1,0.000317359576,0,0,0.000952078728,0,0,1,1,1,0,0.02615233697,0,1,1,0,0,0,0,89d894,3.56699419,4.458848953,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,1,1,0.005863079801,0.004655975383,0,1,0.3,1,0,1,0.02990949899,0,1,0.0008829372237,1,1,1,1,1,0,0.007415071595,0,1,1,0,0,0,0,89d887,3.097385883,5.568054676,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,1,1,1,0,0.03350083902,0.005583473016,1,0.15,0,0,1,0.008986870758,0,1,0.01895667985,0,0,1,1,0,0,0.04773869365,0.008375209756,1,1,1,0,0,0,89d888,2.760010004,5.423666477,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
1,1,0,0,1,0,0.05655172467,0,1,0.3,1,0,1,0.0450963974,0,0,0.03470243141,0,0,0,1,0,0,0.07931034267,0,1,0,0,0,0,0,89d892,3.272606134,4.006712914,0,8,1.219977975,0.6959346533,1.728284121,2010,89,1
